genes	clust3	clust4	clust6	clust7	clust10	clust11	clust13	clust17	clust19	clust20
ACOT7	0.005851375073142	0.011965192168238	0.014628437682856	0.024759979787772	0.042775169535733	0.041882352941177	0.031590413943355	0.001883239171375	0.065795403334836	0.054664484451719
ACOT8	0.008777062609713	0.019941986947063	0.016968987712112	0.024759979787772	0.03547209181012	0.035294117647059	0.02723311546841	0.020338983050848	0.037854889589905	0.049754500818331
ACOT9	0.056758338209479	0.140319071791153	0.046225863077823	0.075290550783224	0.083985393844549	0.12	0.068627450980392	0.100941619585687	0.102523659305994	0.081178396072013
ACOX1	0.087185488589819	0.105511240029007	0.084844938560562	0.09499747347145	0.141366718831508	0.109647058823529	0.092592592592593	0.121280602636535	0.178008111762055	0.172176759410802
ACOX2	0.005851375073142	0.007976794778825	0.002925687536571	0.001010611419909	0.005216484089724	0.002823529411765	0.001089324618736	0.001883239171375	0.000901306894998	0.001309328968903
ACOX3	0.006436512580456	0.012690355329949	0.013458162668227	0.01566447700859	0.021387584767867	0.018823529411765	0.0119825708061	0.006403013182674	0.025011266336188	0.021276595744681
ACOXL	0	0	0	0.001010611419909	0	0	0	0.001129943502825	0	0.000327332242226
ACOXL-AS1	0	0	0	0	0	0	0	0	0	0
ACP1	0.344060854300761	0.279187817258883	0.569923932124049	0.291056088933805	0.616066770996348	0.329882352941176	0.595860566448802	0.226741996233522	0.739747634069401	0.799345335515548
ACP2	0.005266237565828	0.011602610587382	0.004681100058514	0.007579585649318	0.013041210224309	0.014117647058824	0.009803921568627	0.021092278719397	0.018476791347454	0.011456628477905
ACP5	0.001755412521943	0.00507614213198	0.005851375073142	0.012632642748863	0.002086593635889	0.049882352941177	0.009803921568627	0.010922787193974	0.011041009463722	0.008837970540098
ACP6	0.019309537741369	0.00253807106599	0.016968987712112	0.01566447700859	0.002086593635889	0.008941176470588	0.014161220043573	0.00075329566855	0.028841820639928	0.02454991816694
ACP7	0.002340550029257	0.001812907904278	0.001755412521943	0.003031834259727	0.001043296817945	0	0.001089324618736	0.000376647834275	0.000675980171248	0.001963993453355
ACPP	0.000585137507314	0.099709934735316	0.005851375073142	0.016675088428499	0.132498695878978	0.090823529411765	0.030501089324619	0.093408662900188	0.021406038756197	0.090343698854337
ACPT	0	0	0.000585137507314	0.001010611419909	0	0.000941176470588	0	0.000376647834275	0.000450653447499	0.000981996726678
ACR	0.001170275014628	0	0.000585137507314	0.002021222839818	0	0	0	0	0.001351960342497	0.000981996726678
ACRBP	0.008191925102399	0.00761421319797	0.0040959625512	0.009600808489136	0.020344287949922	0.021176470588235	0.015250544662309	0.015442561205273	0.015322217214962	0.019312602291326
ACRV1	0.000585137507314	0	0.001170275014628	0.001010611419909	0	0.000470588235294	0	0	0.002027940513745	0.002945990180033
ACSBG1	0	0	0	0.001515917129864	0	0.002352941176471	0.001089324618736	0	0.001126633618747	0.001636661211129
ACSBG2	0	0.001087744742567	0.000585137507314	0.003031834259727	0.001564945226917	0.000941176470588	0	0.000376647834275	0.001802613789996	0.000981996726678
ACSF2	0.007606787595085	0.006526468455402	0.012287887653599	0.021728145528045	0.016692749087115	0.034352941176471	0.015250544662309	0.012052730696799	0.036728255971158	0.015711947626841
ACSF3	0.031012287887654	0.023930384336476	0.036278525453482	0.057604850934816	0.057902973395931	0.053647058823529	0.046840958605665	0.042937853107345	0.095313204146012	0.068085106382979
ACSL1	0.039204212990053	0.325598259608412	0.028086600351083	0.048509348155634	0.207616066770996	0.087058823529412	0.052287581699346	0.332203389830508	0.053402433528617	0.101145662847791
ACSL3	0.063194850789936	0.171501087744743	0.084259801053248	0.060131379484588	0.18622848200313	0.099294117647059	0.163398692810458	0.129566854990584	0.127760252365931	0.209819967266776
ACSL4	0.211234640140433	0.38469905728789	0.225277940315974	0.271854471955533	0.389671361502347	0.336470588235294	0.290849673202614	0.340489642184557	0.344524560612889	0.374795417348609
ACSL5	0.047981275599766	0.047860768672951	0.072557050906963	0.088933804951996	0.077725612936881	0.089411764705882	0.080610021786492	0.051977401129944	0.125056331680937	0.110310965630115
ACSL6	0	0.00253807106599	0.000585137507314	0.003537139969682	0.001043296817945	0.003294117647059	0.002178649237473	0.0015065913371	0.000901306894998	0.002945990180033
ACSM1	0.002340550029257	0.000725163161711	0.002340550029257	0.002021222839818	0	0.000470588235294	0.001089324618736	0.000376647834275	0.001351960342497	0.004909983633388
ACSM2A	0	0	0	0.000505305709955	0	0	0	0.00075329566855	0	0
ACSM2B	0	0	0	0	0	0	0	0	0	0
ACSM3	0.118197776477472	0.003263234227701	0.047396138092452	0.04800404244568	0.010432968179447	0.005647058823529	0.03921568627451	0.00225988700565	0.050022532672375	0.033387888707038
ACSM4	0.001170275014628	0.000725163161711	0.001170275014628	0.000505305709955	0	0	0	0.001129943502825	0.000225326723749	0.000654664484452
ACSM5	0	0	0	0	0	0	0	0.00075329566855	0.000225326723749	0
ACSM6	0	0.000362581580856	0	0.001515917129864	0	0	0.001089324618736	0	0.001351960342497	0.001963993453355
ACSS1	0.029256875365711	0.019941986947063	0.033937975424225	0.07377463365336	0.027647365675535	0.048470588235294	0.029411764705882	0.019585687382298	0.093510590356016	0.069721767594108
ACSS2	0.023405500292569	0.060913705583756	0.026916325336454	0.039413845376453	0.058946270213876	0.048	0.034858387799564	0.056497175141243	0.052726453357368	0.027168576104746
ACSS3	0	0.000725163161711	0.001755412521943	0.002021222839818	0.000521648408972	0.002823529411765	0.005446623093682	0.000376647834275	0.000675980171248	0.001309328968903
ACTA1	0.001755412521943	0.005801305293691	0.001755412521943	0.002526528549773	0.001564945226917	0.013176470588235	0.004357298474946	0.001883239171375	0.007661108607481	0.006873977086743
ACTA2	0.0040959625512	0.025018129079043	0.01111761263897	0.032844871147044	0.040166927490871	0.074823529411765	0.018518518518519	0.035404896421846	0.053853086976115	0.033387888707038
ACTA2-AS1	0	0.00253807106599	0.000585137507314	0.001010611419909	0.003129890453834	0.003764705882353	0.004357298474946	0.004143126177024	0.003154574132492	0.001963993453355
ACTB	2.34230544177882	9.66678752719362	3.57870099473376	3.64426478019202	10.2013562858633	9.56941176470588	6.39869281045752	7.94124293785311	7.14533573681839	7.31031096563012
ACTBL2	0	0.003263234227701	0.001170275014628	0.002526528549773	0.001043296817945	0.007058823529412	0	0.004519774011299	0.001351960342497	0.001963993453355
ACTC1	0.000585137507314	0.003625815808557	0	0.003537139969682	0.003129890453834	0.007529411764706	0	0.002636534839925	0.004731861198738	0.00392798690671
ACTG1	0.89877121123464	1.68201595358956	1.40140433001755	2.86356745831228	2.69379238393323	3.94164705882353	2.10457516339869	1.75404896421846	4.07706173952231	3.57545008183306
ACTG1P17	0.002925687536571	0.00253807106599	0.002340550029257	0.006568974229409	0.002086593635889	0.005647058823529	0.002178649237473	0.004143126177024	0.00383055430374	0.004582651391162
ACTG1P20	0.031597425394968	0.059100797679478	0.038033937975424	0.075795856493178	0.041210224308816	0.167058823529412	0.05119825708061	0.054613935969868	0.100721045515998	0.074959083469722
ACTG1P4	0.0040959625512	0.010877447425671	0.0040959625512	0.010106114199091	0.008346374543558	0.035294117647059	0.006535947712418	0.012052730696799	0.017124831004957	0.019967266775778
ACTG2	0.004681100058514	0.011602610587382	0.001755412521943	0.011116725619	0.010432968179447	0.025411764705882	0.004357298474946	0.012806026365348	0.027715187021181	0.027495908346972
ACTL10	0.000585137507314	0.001087744742567	0.001170275014628	0.004042445679636	0	0.004705882352941	0.002178649237473	0.0015065913371	0.005407841369986	0.004909983633388
ACTL6A	0.087770626097133	0.07577955039884	0.156231714452896	0.089439110661951	0.242044861763172	0.138352941176471	0.221132897603486	0.048964218455744	0.300360522757999	0.422258592471358
ACTL6B	0	0	0	0	0	0	0	0	0.000225326723749	0
ACTL7A	0	0	0	0	0	0	0	0	0	0
ACTL7B	0	0	0	0	0	0	0	0	0	0
ACTL8	0	0	0	0	0	0	0	0	0	0.000327332242226
ACTL9	0	0	0	0	0	0	0	0	0	0
ACTN1	0.046811000585138	0.108049311094996	0.097717963721475	0.123294593228903	0.410015649452269	0.127529411764706	0.241830065359477	0.163088512241055	0.213835060838215	0.367266775777414
ACTN1-AS1	0	0	0.000585137507314	0	0	0	0	0	0.000225326723749	0.000981996726678
ACTN2	0.002340550029257	0	0.001170275014628	0.000505305709955	0	0	0	0	0.002929247408743	0.000654664484452
ACTN3	0	0	0	0	0.000521648408972	0.000941176470588	0.001089324618736	0.00075329566855	0.000450653447499	0.001636661211129
ACTN4	0.066120538326507	0.149383611312545	0.115857226448215	0.177362304194037	0.276995305164319	0.221176470588235	0.175381263616558	0.16271186440678	0.271744028841821	0.265139116202946
ACTR10	0.096547688706846	0.100797679477883	0.118782913984786	0.114199090449722	0.157016171100678	0.131294117647059	0.108932461873638	0.11864406779661	0.168544389364579	0.183960720130933
ACTR1A	0.043300175541252	0.079767947788252	0.05266237565828	0.07933299646286	0.138758476786646	0.125647058823529	0.082788671023965	0.099058380414313	0.139251915277152	0.145990180032733
ACTR1B	0.036278525453482	0.035170413343002	0.039204212990053	0.069732187973724	0.063119457485655	0.072	0.057734204793028	0.047834274952919	0.107030193780982	0.083469721767594
ACTR2	0.692802808660035	2.48803480783176	1.12990052662376	1.19757453259222	3.58894105372979	2.03152941176471	1.90522875816993	2.09529190207156	2.50856241550248	2.96268412438625
ACTR3	0.380339379754242	1.07722987672226	0.56173200702165	0.597271349166246	1.64371413667188	0.960470588235294	0.860566448801743	0.953295668549906	1.09734114465976	1.45662847790507
ACTR3B	0.006436512580456	0.003625815808557	0.0040959625512	0.0055583628095	0.013041210224309	0.003294117647059	0.015250544662309	0.004519774011299	0.009013068949977	0.01505728314239
ACTR3BP2	0	0	0	0	0	0	0	0	0	0
ACTR3BP5	0	0	0	0	0	0	0	0	0	0
ACTR3C	0.012873025160913	0.005438723712835	0.014043300175541	0.017685699848408	0.008346374543558	0.024941176470588	0.013071895424837	0.007909604519774	0.014871563767463	0.011783960720131
ACTR5	0.022820362785255	0.011965192168238	0.021064950263312	0.022738756947954	0.024517475221701	0.030117647058824	0.019607843137255	0.012429378531074	0.030419107706174	0.035679214402619
ACTR6	0.175541252194266	0.108049311094996	0.236395552954944	0.159676604345629	0.275430359937402	0.186823529411765	0.250544662309368	0.111864406779661	0.272870662460568	0.342062193126023
ACTR8	0.036278525453482	0.04205946337926	0.045055588063195	0.040929762506316	0.069379238393323	0.053647058823529	0.066448801742919	0.039171374764595	0.079089680036052	0.091980360065467
ACTRT1	0	0	0	0	0	0	0	0	0	0
ACTRT2	0	0	0	0	0	0	0	0	0	0
ACTRT3	0.005266237565828	0	0.003510825043885	0.002021222839818	0.004694835680751	0.001411764705882	0.005446623093682	0.001129943502825	0.009463722397476	0.00392798690671
ACVR1	0.004681100058514	0.012690355329949	0.010532475131656	0.018696311268317	0.006259780907668	0.016941176470588	0.004357298474946	0.020338983050848	0.015772870662461	0.00392798690671
ACVR1B	0.025746050321826	0.06816533720087	0.023405500292569	0.017685699848408	0.05320813771518	0.033882352941177	0.028322440087146	0.053483992467043	0.029517800811176	0.029459901800327
ACVR1C	0.002340550029257	0.002900652646846	0.001170275014628	0.000505305709955	0	0.000470588235294	0	0.000376647834275	0.000450653447499	0
ACVR2A	0.044470450555881	0.018129079042785	0.027501462843768	0.017180394138454	0.008346374543558	0.014588235294118	0.014161220043573	0.018832391713748	0.019152771518702	0.009819967266776
ACVR2B	0.018139262726741	0.029006526468455	0.023405500292569	0.02122283981809	0.022952529994784	0.015529411764706	0.025054466230937	0.020338983050848	0.034925642181163	0.033387888707038
ACVR2B-AS1	0.002340550029257	0.004350978970268	0.002340550029257	0.011116725619	0.002608242044862	0.009411764705882	0.002178649237473	0.001129943502825	0.006309148264984	0.005891980360065
ACVRL1	0.000585137507314	0.010514865844815	0.000585137507314	0.002526528549773	0.011476264997392	0.003764705882353	0.003267973856209	0.013935969868173	0.003379900856242	0.002945990180033
ACY1	0.018139262726741	0.005438723712835	0.024575775307197	0.014653865588681	0.032863849765258	0.027294117647059	0.031590413943355	0.009416195856874	0.041460117169896	0.083142389525368
ACY3	0.006436512580456	0	0.005851375073142	0.080848913592724	0.002608242044862	0.176941176470588	0.006535947712418	0.001883239171375	0.05588102748986	0.013747954173486
ACYP1	0.100643651258046	0.042784626540972	0.162668227033353	0.057099545224861	0.112676056338028	0.049411764705882	0.115468409586057	0.040677966101695	0.114691302388463	0.10278232405892
ACYP2	0.084844938560562	0.036258158085569	0.083674663545933	0.061141990904497	0.068857589984351	0.077647058823529	0.07843137254902	0.053483992467043	0.086750788643533	0.084124386252046
ADA	0.064365125804564	0.01849166062364	0.135166764189585	0.165234967155129	0.056338028169014	0.064941176470588	0.128540305010893	0.033145009416196	0.293826047769265	0.117184942716858
ADA2	0.032182562902282	0.504713560551124	0.087770626097133	0.047498736735725	0.910798122065728	0.324705882352941	0.16557734204793	0.924670433145009	0.058134294727355	0.076595744680851
ADAD1	0	0	0	0	0	0	0	0	0	0
ADAD2	0	0	0	0	0	0	0	0	0	0.000327332242226
ADAL	0.031012287887654	0.015591007976795	0.040959625511995	0.037392622536635	0.044861763171622	0.039529411764706	0.058823529411765	0.015819209039548	0.063767462821091	0.048117839607201
ADAM10	0.159157401989468	0.634155184916606	0.231129315389116	0.29610914603335	0.739175795513824	0.367529411764706	0.380174291938998	0.536723163841808	0.550247859396124	0.699181669394435
ADAM11	0.002925687536571	0.000362581580856	0	0.002021222839818	0.004173187271779	0.000470588235294	0.001089324618736	0.000376647834275	0.001351960342497	0.001636661211129
ADAM12	0.002925687536571	0.001450326323423	0.002925687536571	0	0	0.001882352941176	0.006535947712418	0.00225988700565	0.003379900856242	0.004909983633388
ADAM15	0.01521357519017	0.056562726613488	0.022820362785255	0.041940373926225	0.064162754303599	0.068705882352941	0.061002178649238	0.060640301318268	0.07187922487607	0.067757774140753
ADAM17	0.078408425980105	0.189267585206671	0.106495026331188	0.12177867609904	0.183620239958268	0.159529411764706	0.16557734204793	0.229378531073446	0.140829202343398	0.159738134206219
ADAM18	0	0	0	0	0	0	0	0	0	0
ADAM19	0.002925687536571	0.038433647570704	0.002925687536571	0.007074279939363	0.004694835680751	0.004705882352941	0.003267973856209	0.008662900188324	0.005182514646237	0.000327332242226
ADAM1A	0.005266237565828	0.00507614213198	0.0040959625512	0.012127337038909	0.003129890453834	0.005647058823529	0.008714596949891	0.007909604519774	0.010139702568725	0.014402618657938
ADAM2	0	0	0	0	0	0	0	0	0	0
ADAM20	0.001755412521943	0	0	0	0.001043296817945	0.000941176470588	0	0.000376647834275	0.000225326723749	0.000654664484452
ADAM20P1	0	0.001087744742567	0	0	0.001043296817945	0.001411764705882	0	0	0.000225326723749	0.000981996726678
ADAM21	0.000585137507314	0	0	0.000505305709955	0	0	0.002178649237473	0	0.001351960342497	0.000981996726678
ADAM21P1	0	0	0	0	0	0	0.001089324618736	0	0.000450653447499	0
ADAM22	0.029256875365711	0.00761421319797	0.035108250438853	0.006568974229409	0.007303077725613	0.011764705882353	0.030501089324619	0.005273069679849	0.013744930148716	0.01505728314239
ADAM23	0.000585137507314	0	0	0	0	0.000470588235294	0.001089324618736	0	0	0
ADAM28	0.221181977764775	0.081218274111675	0.174956114686951	0.25366346639717	0.059467918622848	0.355294117647059	0.095860566448802	0.076082862523541	0.238395673726904	0.0569558101473
ADAM29	0	0	0	0	0	0	0	0	0	0
ADAM30	0	0	0	0	0	0.000470588235294	0	0	0	0
ADAM32	0.006436512580456	0.000362581580856	0.002340550029257	0.000505305709955	0.002608242044862	0	0.003267973856209	0.000376647834275	0.001577287066246	0.003600654664484
ADAM33	0	0	0.000585137507314	0	0	0.001411764705882	0	0.000376647834275	0.000675980171248	0.000981996726678
ADAM3A	0	0	0	0	0	0	0	0	0	0
ADAM3B	0	0	0	0	0	0	0	0	0	0
ADAM5	0	0	0	0	0	0	0	0	0	0
ADAM6	0	0	0	0.001010611419909	0	0	0	0	0	0
ADAM7	0	0	0	0	0	0	0	0	0	0
ADAM8	0.031012287887654	0.063451776649746	0.02223522527794	0.07933299646286	0.047470005216484	0.141647058823529	0.017429193899782	0.12165725047081	0.070527264533574	0.031751227495908
